Date,Open,High,Low,Close,Adj Close,Volume,Change,Price-Change,Amplitude
2000-10-09,6220.080078,6227.629883,6082.790039,6110.060059,6110.060059,73523900.0,-148.3500977,-0.023704119,0.023143233
2000-10-10,6166.709961,6184.689941,6114.75,6143.299805,6143.299805,69614200.0,33.23974609,0.005440167,0.011446686
2000-10-11,6062.569824,6096.220215,5947.640137,5956.120117,5956.120117,68581600.0,-187.1796875,-0.030468916,0.024185712
2000-10-12,6025.009766,6076.660156,5848.419922,5990.700195,5990.700195,69307000.0,34.58007813,0.005805806,0.038320287
2000-10-13,5862.509766,6064.209961,5828.140137,6064.209961,6064.209961,70101200.0,73.50976563,0.012270647,0.039406049
2000-10-16,6158.339844,6158.339844,6044.040039,6088.040039,6088.040039,70611700.0,23.83007813,0.003929626,0.01884826
2000-10-17,6097.189941,6151.649902,6067.149902,6067.149902,6067.149902,67022800.0,-20.89013672,-0.00343134,0.013879672
2000-10-18,5998.359863,6012.430176,5833.629883,5937.350098,5937.350098,69321200.0,-129.7998047,-0.021393868,0.029470228
2000-10-19,6012.560059,6071.220215,5964.77002,6066.47998,6066.47998,69396800.0,129.1298828,0.02174874,0.017928907
2000-10-20,6108.589844,6183.459961,6051.509766,6149.439941,6149.439941,73044500.0,82.95996094,0.01367514,0.021750702
2000-10-23,6123.189941,6203.509766,6120.089844,6182.339844,6182.339844,72678300.0,32.89990234,0.005350065,0.01356545
2000-10-24,6194.060059,6323.740234,6150.850098,6323.740234,6323.740234,73307700.0,141.4003906,0.022871663,0.027965162
2000-10-25,6246.140137,6301.259766,6188.390137,6277.899902,6277.899902,70206700.0,-45.84033203,-0.007248927,0.017848556
2000-10-26,6199.939941,6297.189941,6186.319824,6208.419922,6208.419922,71088000.0,-69.47998047,-0.011067392,0.017660383
2000-10-27,6274.790039,6319.740234,6225.910156,6268.930176,6268.930176,73335700.0,60.51025391,0.009746482,0.015113359
2000-10-30,6232.0,6296.839844,6230.910156,6296.839844,6296.839844,72004100.0,27.90966797,0.004452062,0.010516896
2000-10-31,6347.049805,6400.129883,6320.759766,6397.660156,6397.660156,68476900.0,100.8203125,0.016011256,0.012604754
2000-11-01,6434.899902,6434.899902,6346.75,6409.049805,6409.049805,67522700.0,11.38964844,0.001780283,0.01377846
2000-11-02,6419.470215,6441.290039,6383.069824,6400.310059,6400.310059,67017000.0,-8.739746094,-0.001363657,0.009084063
2000-11-03,6428.220215,6444.97998,6371.759766,6398.919922,6398.919922,73763500.0,-1.390136719,-0.000217198,0.011440104
2000-11-06,6459.5,6459.5,6348.560059,6352.240234,6352.240234,73244900.0,-46.6796875,-0.007294932,0.017337292
2000-11-07,6393.620117,6395.490234,6329.910156,6386.069824,6386.069824,69350800.0,33.82958984,0.005325616,0.010323929
2000-11-08,6423.600098,6452.970215,6332.399902,6336.029785,6336.029785,69990700.0,-50.04003906,-0.007835811,0.018880206
2000-11-09,6292.27002,6330.600098,6236.819824,6271.149902,6271.149902,67907500.0,-64.87988281,-0.010239832,0.01480111
2000-11-10,6261.700195,6305.669922,6137.589844,6147.490234,6147.490234,70867300.0,-123.659668,-0.019718819,0.026802115
2000-11-13,6104.990234,6132.640137,5996.720215,6037.72998,6037.72998,73732900.0,-109.7602539,-0.017854482,0.022109823
2000-11-14,6081.959961,6240.330078,6072.529785,6225.97998,6225.97998,67506200.0,188.25,0.031178937,0.027791951
2000-11-15,6223.0,6312.779785,6197.049805,6301.779785,6301.779785,69980700.0,75.79980469,0.012174759,0.018588235
2000-11-16,6290.370117,6290.680176,6220.620117,6283.060059,6283.060059,73194300.0,-18.71972656,-0.002970546,0.011117503
